name,year,month,boxfile,director,actor,genre,score
叶问3,2016,03,769.0,叶伟信,"甄子丹,张晋,熊黛林,谭耀文,Sung Man Ban","动作,历史,传记",8.4
奇异博士,2016,11,750.0,斯科特·德瑞克森,"本尼迪克特·康伯巴奇,切瓦特·埃加福特,瑞秋·麦克亚当斯,本尼迪特·王,麦斯·米科尔森","动作,冒险,奇幻",8.9
铁道飞虎,2016,12,699.0,丁晟,"成龙,黄子韬,房祖名,王凯,徐帆","剧情,喜剧,动作",8.5
寒战2,2016,07,676.0,"梁乐民,陆剑青","郭富城,梁家辉,周润发,杨采妮,文咏珊","剧情,动作,犯罪",8.6
情圣,2016,12,657.0,"宋晓飞,董旭","肖央,闫妮,小沈阳,乔杉,艾伦","喜剧,爱情",8.6
惊天魔盗团2,2016,06,637.0,朱浩伟,"杰西·艾森伯格,马克·鲁法洛,伍迪·哈里森,戴夫·弗兰科,丹尼尔·雷德克里夫","喜剧,动作,惊悚",8.5
蝙蝠侠大战超人：正义黎明,2016,03,618.0,扎克·施奈德,"本·阿弗莱克,亨利·卡维尔,艾米·亚当斯,杰西·艾森伯格,劳伦斯·菲什伯恩","动作,科幻,奇幻",8.0
使徒行者,2016,08,605.0,"文伟鸿,王晶","张家辉,古天乐,佘诗曼,吴镇宇,许绍雄","动作,犯罪",8.8
神奇动物在哪里,2016,11,590.0,大卫·叶茨,"埃迪·雷德梅恩,凯瑟琳·沃特森,艾莉森·萨多尔,丹·福勒,埃兹拉·米勒","冒险,奇幻,家庭",8.9
你的名字。,2016,12,575.0,新海诚,"上白石萌音,佟心竹,神木隆之介,皇贞季,长泽雅美","爱情,动画,奇幻",9.2
大鱼海棠,2016,07,564.0,"梁旋,张春","季冠霖,苏尚卿,许魏洲,金士杰,杨婷","剧情,动画,奇幻",8.4
愤怒的小鸟,2016,05,512.0,"费格尔·雷利,克雷·卡提斯","杰森·苏戴奇斯,乔什·加德,丹尼·麦克布莱德,玛娅·鲁道夫,彼特·丁拉基","喜剧,动画,动作",8.7
独立日：卷土重来,2016,06,501.99999999999994,罗兰·艾默里奇,"利亚姆·海姆斯沃斯,杰夫·高布伦,杰西·厄舍,比尔·普尔曼,麦卡·梦露","动作,冒险,科幻",8.4
我不是潘金莲,2016,11,482.0,冯小刚,"范冰冰,郭涛,大鹏,张嘉译,于和伟","剧情,喜剧",7.8
摆渡人,2016,12,482.0,张嘉佳,"梁朝伟,金城武,陈奕迅,杨颖,张榕容","喜剧,爱情",7.8
冰川时代5：星际碰撞,2016,08,446.0,"麦克·特米尔,加仑·T·楚","西蒙·佩吉,沈腾,马丽,杰西·泰勒·弗格森,常远","喜剧,动画,冒险",8.7
谍影重重5,2016,08,446.0,保罗·格林格拉斯,"马特·达蒙,艾丽西亚·维坎德,朱丽娅·斯蒂尔斯,汤米·李·琼斯,文森特·卡索","动作,惊悚,悬疑",8.3
星际迷航3：超越星辰,2016,09,440.00000000000006,林诣彬,"克里斯·派恩,扎克瑞·昆图,卡尔·厄本,佐伊·索尔达娜,西蒙·佩吉","动作,冒险,科幻",8.6
血战钢锯岭,2016,12,425.0,梅尔·吉布森,"安德鲁·加菲尔德,雨果·维文,卢克·布雷西,泰莉莎·帕尔墨,文斯·沃恩","剧情,战争,历史,传记",9.3
忍者神龟2：破影而出,2016,07,392.0,戴夫·格林,"梅根·福克斯,威尔·阿奈特,劳拉·琳妮,斯蒂芬·阿梅尔,诺尔·费舍","喜剧,动作,科幻,冒险",8.6
爱宠大机密,2016,08,388.0,"克里斯·雷纳德,亚罗·切尼","路易·C·K,何炅,艾瑞克·斯通斯崔特,凯文·哈特,陈佩斯","喜剧,动画,家庭",9.0
爱丽丝梦游仙境2：镜中奇遇记,2016,05,386.0,詹姆斯·博宾,"约翰尼·德普,安妮·海瑟薇,米娅·华希科沃斯卡,海伦娜·伯翰·卡特,萨莎·拜伦·科恩","奇幻,冒险",8.5
爵迹,2016,09,382.0,郭敬明,"范冰冰,吴亦凡,陈学冬,陈伟霆,郭采洁","奇幻,动作,冒险",7.8
荒野猎人,2016,03,376.0,亚利桑德罗·冈萨雷斯·伊纳里图,"莱昂纳多·迪卡普里奥,Tim Sitarz,汤姆·哈迪,多姆纳尔·格里森,威尔·保尔特","冒险,剧情,惊悚",8.5
火锅英雄,2016,04,369.0,杨庆,"陈坤,白百何,秦昊,喻恩泰,王彦霖","剧情,爱情,犯罪",8.3
大话西游3,2016,09,365.0,刘镇伟,"韩庚,唐嫣,吴京,张瑶,张超","喜剧,爱情,奇幻",7.0
伦敦陷落,2016,04,339.0,巴巴克·纳加非,"杰拉德·巴特勒,阿伦·伊克哈特,摩根·弗里曼,安吉拉·贝塞特,阿隆·阿布布尔","动作,惊悚,犯罪",8.5
机械师2：复活,2016,10,338.0,丹尼斯·甘塞尔,"杰森·斯坦森,杰西卡·阿尔芭,汤米·李·琼斯,杨紫琼,山姆·哈兹尔丁","动作,犯罪",8.7
致青春·原来你还在这里,2016,07,336.0,周拓如,"吴亦凡,刘亦菲,金世佳,李沁,李梦","剧情,爱情",7.7
我的特工爷爷,2016,04,323.0,洪金宝,"王卿伟,洪金宝,刘德华,李勤勤,冯嘉怡","动作,犯罪,剧情",8.0
泰山归来：险战丛林,2016,07,305.0,大卫·叶茨,"亚历山大·斯卡斯加德,玛歌特·罗比,克里斯托弗·沃尔兹,塞缪尔·杰克逊,杰曼·翰苏","动作,冒险,战争",8.5
熊出没之熊心归来,2016,01,287.0,"丁亮,林永长","张伟,谭笑,刘沛,曹路瑶,孟雨田","喜剧,动画,冒险",9.1
封神传奇,2016,07,283.0,"许安,杨龙澄","李连杰,范冰冰,黄晓明,杨颖,古天乐","动作,奇幻,古装",6.2
微微一笑很倾城,2016,08,275.0,"赵天宇,金依萌","杨颖,井柏然,白宇,吴倩,谭松韵","剧情,爱情,奇幻",8.3
王牌逗王牌,2016,09,260.0,王晶,"刘德华,黄晓明,王祖蓝,胡然,欧阳娜娜","喜剧,动作,冒险",7.6
海底总动员2：多莉去哪儿,2016,06,252.99999999999997,"安德鲁·斯坦顿,安格斯·麦克莱恩","艾伦·德詹尼丝,徐帆,艾伯特·布鲁克斯,张国立,艾德·奥尼尔","喜剧,动画,冒险",8.5
神战：权力之眼,2016,03,234.0,亚历克斯·普罗亚斯,"杰拉德·巴特勒,尼古拉·科斯特-瓦尔道,布兰顿·思怀兹,查德维克·博斯曼,艾洛蒂·袁","动作,冒险,奇幻",8.5
海洋奇缘,2016,11,225.99999999999997,"罗恩·克莱蒙兹,约翰·马斯克,唐·霍尔,克里斯·威廉姆斯","奥丽伊·卡瓦洛,道恩·强森,瑞秋·豪斯,特穆拉·莫里森,杰梅奈·克莱门特","动画,动作,冒险",9.1
赏金猎人,2016,07,213.0,申太罗,"李敏镐,钟汉良,唐嫣,吴千语,樊少皇","剧情,喜剧,动作,悬疑",8.4
反贪风暴2,2016,09,208.0,林德禄,"古天乐,张智霖,周渝民,蔡少芬,陈静","犯罪,动作",8.3
陆垚知马俐,2016,07,191.0,文章,"包贝尔,宋佳,朱亚文,焦俊艳,张一鸣","喜剧,爱情",8.5
最后的巫师猎人,2016,01,179.0,布瑞克·埃斯纳尔,"范·迪塞尔,伊莱贾·伍德,露丝·莱斯利,奥拉维尔·达里·奥拉夫松,朱莉·恩格尔布雷希特","动作,冒险,奇幻",8.3
谁的青春不迷茫,2016,04,179.0,姚婷婷,"白敬亭,郭姝彤,李宏毅,丁冠森,赵文龙","剧情,爱情",8.6
驴得水,2016,10,172.0,"周申,刘露","任素汐,大力,刘帅良,裴魁山,阿如那","剧情,喜剧",8.5
危城,2016,08,167.0,陈木胜,"刘青云,古天乐,彭于晏,袁泉,江疏影","剧情,动作,犯罪",8.2
七月与安生,2016,09,166.0,曾国祥,"周冬雨,马思纯,李程彬,李萍,蔡纲","剧情,爱情",8.7
比利·林恩的中场战事,2016,11,164.0,李安,"乔·阿尔文,克里斯汀·斯图尔特,加内特·赫德兰,克里斯·塔克,李淳","剧情,战争",8.3
神探夏洛克：可恶的新娘,2016,01,160.0,道格拉斯·麦金农,"本尼迪克特·康伯巴奇,马丁·弗瑞曼,尤娜·斯塔布斯,拉珀特·格雷夫斯,马克·加蒂斯","剧情,悬疑,犯罪",7.6
夏有乔木 雅望天堂,2016,08,156.0,赵真奎,"吴亦凡,韩庚,卢杉,周元,黄征","爱情,剧情",8.0
圆梦巨人,2016,10,143.0,史蒂文·斯皮尔伯格,"马克·里朗斯,鲁比·巴恩希尔,黄磊,黄忆慈,比尔·哈德尔","冒险,家庭,奇幻",8.4
追凶者也,2016,09,135.0,曹保平,"刘烨,张译,段博文,王子文,谭卓","剧情,喜剧,犯罪",8.5
但丁密码,2016,10,134.0,朗·霍华德,"汤姆·汉克斯,菲丽希缇·琼斯,奥玛·希,伊尔凡·可汗,西瑟·巴比特·科努德森","剧情,惊悚,悬疑",8.1
高跟鞋先生,2016,02,129.0,陆可,"杜江,薛凯琪,陈学冬,王祖蓝,李媛","喜剧,爱情",8.2
28岁未成年,2016,12,129.0,张末,"倪妮,霍建华,马苏,王大陆,潘斌龙","喜剧,爱情,奇幻",8.5
睡在我上铺的兄弟,2016,04,127.0,张琦,"陈晓,秦岚,杜天皓,刘芮麟,李现","剧情,爱情",8.2
极限挑战之皇家宝藏,2016,01,125.0,"严敏,任静","黄渤,孙红雷,黄磊,罗志祥,王迅","喜剧,悬疑",5.8
罗曼蒂克消亡史,2016,12,122.0,程耳,"葛优,章子怡,浅野忠信,杜淳,钟欣潼","剧情,动作,悬疑",7.6
分歧者3：忠诚世界,2016,05,121.0,罗伯特·斯文克,"谢琳·伍德蕾,提奥·詹姆斯,李美琪,娜奥米·沃茨,迈尔斯·特勒","动作,冒险,科幻",8.0
佩小姐的奇幻城堡,2016,12,118.0,蒂姆·波顿,"伊娃·格林,阿沙·巴特菲尔德,塞缪尔·杰克逊,朱迪·丹奇,鲁伯特·艾弗雷特","剧情,冒险,奇幻",8.6
惊天破,2016,10,113.99999999999999,吴品儒,"谢霆锋,刘青云,佟丽娅,范晓萱,思漩","剧情,动作,犯罪",7.2
九条命,2016,09,111.00000000000001,巴里·索南菲尔德,"凯文·史派西,詹妮弗·加纳,罗比·阿美尔,会说话的汤姆猫,Waffles the Cat","喜剧,奇幻,家庭",8.6
航海王之黄金城,2016,11,107.0,宮元宏彰,"田中真弓,大谷育江,冈村明美,山路和弘,中井和哉","动画,动作,冒险",9.0
猎神：冬日之战,2016,04,106.0,塞德里克·萨科,"克里斯·海姆斯沃斯,查理兹·塞隆,杰西卡·查斯坦,艾米莉·布朗特,山姆·克拉弗林","动作,冒险,奇幻",7.7
哆啦A梦：新·大雄的日本诞生,2016,07,103.0,八锹新之介,"水田山葵,山新,大原惠美,黎筱蒙,木村昴","动画,冒险,科幻",8.4
超脑48小时,2016,05,103.0,阿里尔·弗罗门,"瑞安·雷诺兹,凯文·科斯特纳,盖尔·加朵,加里·奥德曼,汤米·李·琼斯","悬疑,动作,剧情",8.2
火影忍者剧场版：博人传,2016,02,103.0,山下宏幸,"三瓶由布子,菊池心,竹内顺子,杉山纪彰,木岛隆一","动画,动作,冒险",9.3
鲨滩,2016,09,101.0,佐米·希尔拉,"布莱克·莱弗利,奥斯卡·贾恩那达,布莱特·卡伦,塞多娜·莱格,Pablo Calva","剧情,恐怖,惊悚",8.3
三少爷的剑,2016,12,100.0,尔冬升,"林更新,何润东,蒋梦婕,江一燕,顾曹斌","剧情,动作,武侠",7.8
三人行,2016,06,100.0,杜琪峰,"赵薇,古天乐,钟汉良,林雪,谢天华","动作,悬疑,犯罪",7.2
卧虎藏龙：青冥宝剑,2016,02,93.73899999999999,袁和平,"甄子丹,杨紫琼,岑勇康,李截,原丽淇","剧情,动作,武侠",6.8
云中行走,2016,01,90.695,罗伯特·泽米吉斯,"约瑟夫·高登-莱维特,本·金斯利,夏洛特·勒·邦,詹姆斯·贝吉·戴尔,克莱门特·史鲍尼","剧情,冒险,传记",8.2
新大头儿子和小头爸爸2一日成才,2016,08,90.32,"何澄,张振益","刘纯燕,董浩,鞠萍,林永健,林大竣","喜剧,动画,家庭",8.6
魔宫魅影,2016,04,88.29899999999999,叶伟民,"林心如,杨祐宁,任达华,黄幻,景岗山","惊悚,剧情,爱情",7.1
百鸟朝凤,2016,05,86.75200000000001,吴天明,"陶泽如,郑伟,李岷城,墨阳,迟蓬","剧情,历史,音乐",9.1
所以……和黑粉结婚了,2016,06,81.02,金帝荣,"朴灿烈,袁姗姗,姜潮,徐珠贤,韦至","喜剧,爱情",8.5
梦想合伙人,2016,04,80.845,张太维,"姚晨,唐嫣,郝蕾,郭富城,李晨","剧情,喜剧,爱情",7.7
小门神,2016,01,78.507,王微,"高晓松,吉姆·加菲根,白客,爱德华·哈里森·诺顿,于心怡","喜剧,动画,奇幻",8.3
惊天大逆转,2016,07,78.458,李骏,"钟汉良,李政宰,郎月婷,李彩英,杨帆","动作,悬疑,犯罪",8.2
逗鸟外传：萌宝满天飞,2016,09,77.616,"尼古拉斯·斯托勒,道格·斯威特兰德","安迪·萨姆伯格,凯蒂·克朗,凯尔希·格兰莫,詹妮弗·安妮斯顿,泰·布利尔","喜剧,动画,家庭",8.9
深海浩劫,2016,11,72.572,彼得·博格,"马克·沃尔伯格,吉娜·罗德里格兹,库尔特·拉塞尔,迪伦·奥布莱恩,凯特·哈德森","剧情,动作,灾难",8.3
捉迷藏,2016,11,71.388,刘杰,"霍建华,秦海璐,万茜,春夏,董子健","惊悚,悬疑,犯罪",8.2
我们诞生在中国,2016,08,66.516,陆川,"周迅,约翰·卡拉辛斯基,Jo Frost","剧情,纪录片",9.0
神秘世界历险记3,2016,07,65.385,王云飞,"刘校妤,孟泉霖,陆揆,宝木中阳,郭政建","动画,奇幻,冒险",8.8
消失爱人,2016,01,64.339,黄真真,"黎明,王珞丹,林俊杰,张榕容,何承蔚","爱情,悬疑",7.9
女汉子真爱公式,2016,03,63.277,郭大雷,"赵丽颖,张翰,童菲,丁一宇,涂世旻","剧情,喜剧,爱情",8.4
鼠来宝4：萌在囧途,2016,01,62.56,"沃尔特·拜克,菲尔·罗德","杰森·李,贾斯汀·朗,马修·格雷·古柏勒,杰西·麦卡尼,金柏莱·威廉姆斯","喜剧,动画,冒险",9.0
萨利机长,2016,12,62.15,克林特·伊斯特伍德,"汤姆·汉克斯,阿伦·伊克哈特,劳拉·琳妮,安娜·冈,霍特·麦克卡兰尼","剧情,传记,灾难",8.8
超级快递,2016,12,61.521,宋啸,"陈赫,宋智孝,大卫·贝利,肖央,李媛","喜剧,动作",8.5
侠探杰克：永不回头,2016,10,60.998999999999995,爱德华·兹威克,"汤姆·克鲁斯,寇碧·史莫德斯,阿尔迪斯·霍吉,达妮卡·亚罗什,罗伯特·克耐普","动作,冒险,犯罪",8.1
外公芳龄38,2016,11,60.303999999999995,安兵基,"佟大为,陈妍希,吕云骢,温心,刘芮麟","剧情,喜剧,家庭",8.3
他是龙,2016,08,60.048,因达尔·詹杜巴耶夫,"马特维·雷科夫,玛利亚·波兹哈娃,列娃·安德烈瓦伊达,阿莲娜·契诃娃,Anastasiya Dubrovina","爱情,冒险,奇幻",8.3
魔发精灵,2016,10,54.662,"迈克·米切尔,沃尔特·道恩","安娜·肯德里克,贾斯汀·汀布莱克,格温·斯蒂芬妮,詹姆斯·柯登,拉塞尔·布兰德","喜剧,动画,家庭",9.0
过年好,2016,02,53.983000000000004,高群书,"赵本山,闫妮,热依扎,炎亚纶,潘斌龙",喜剧,7.4
快手枪手快枪手,2016,07,53.924,潘安子,"林更新,张静初,腾格尔,刘晓庆,锦荣","喜剧,动作,犯罪",8.1
鲁滨逊漂流记,2016,10,53.576,"文森特·凯斯特鲁特,本·斯塔森","伊尔卡·贝桑,迪特·哈勒沃登,马提亚斯·施维赫夫,艾琳·特策尔,卡亚·叶娜尔","喜剧,动画,冒险",8.7
寄生兽,2016,09,48.232,山崎贵,"染谷将太,深津绘里,阿部隆史,桥本爱,泷正则","恐怖,惊悚,科幻",8.4
奔爱,2016,02,47.408,"张一白,管虎,张猛,滕华涛,高群书","章子怡,彭于晏,佟丽娅,周冬雨,陈妍希","剧情,爱情,悬疑",4.5
我们的十年,2016,09,43.983999999999995,"马伟豪,刘海","赵丽颖,乔任梁,吴映洁,班嘉佳,范逸臣","剧情,爱情",7.8
冰河追凶,2016,04,43.086000000000006,徐伟,"王卿伟,梁家辉,佟大为,周冬雨,魏晨","动作,悬疑,犯罪",7.9
真相禁区,2016,01,41.996,麦咏麟,"霍建华,任达华,张赫,热依扎,车晓","动作,悬疑,犯罪",6.8
摇滚藏獒,2016,07,39.536,艾什·布兰农,"郭麒麟,路知行,郭德纲,于谦,孙越","动画,音乐,冒险",8.6
圣斗士星矢：圣域传说,2016,02,37.788000000000004,佐藤敬一,"石川界人,赤羽根健治,小野贤章,冈本信彦,野岛健儿","剧情,动画,动作",7.6
垫底辣妹,2016,04,37.449,土井裕泰,"有村架纯,伊藤淳史,吉田羊,野村周平,安田显","剧情,家庭",8.9
我最好朋友的婚礼,2016,08,37.415,"陈飞宏,陈奕利","舒淇,冯绍峰,宋茜,叶青,凤小岳","喜剧,爱情",7.6
那件疯狂的小事叫爱情,2016,08,36.556,邹佡,"陈伟霆,郑秀妍,唐艺昕,谢霆锋,钟欣潼","喜剧,爱情",7.2
我的战争,2016,09,36.445,彭顺,"刘烨,王珞丹,黄志忠,杨祐宁,叶青","剧情,战争,历史",8.2
天亮之前,2016,07,36.311,吴中天,"郭富城,杨子姗,郝蕾,安志杰,高捷","剧情,动作,犯罪",8.1
冲天火,2016,11,36.168,"林岭东,钱文锜","吴彦祖,张孝全,张若昀,郭采洁,张静初","剧情,动作,悬疑",7.3
冰雪女王2：冬日魔咒,2016,12,35.69,阿列克谢·特斯蒂斯林,"贝拉·索恩,沙尔托·科普雷,肖恩·宾,伊莎贝拉·弗尔曼,安娜·舒若希基娜","动画,家庭",7.8
幻体：续命游戏,2016,05,35.565,塔西姆·辛,"瑞安·雷诺兹,米歇尔·道克瑞,马修·古迪,本·金斯利,维克多·加博","惊悚,悬疑,科幻",8.0
末日迷踪,2016,02,35.330999999999996,维克·阿姆斯特朗,"尼古拉斯·凯奇,查德·迈克尔·墨瑞,卡西·汤普森,妮基·韦兰,乔丁·斯帕克斯","动作,惊悚,科幻",6.8
通灵神探,2016,01,35.308,阿方索·博亚尔特,"安东尼·霍普金斯,杰弗里·迪恩·摩根,艾比·考尼什,科林·法瑞尔,马特·杰拉德","惊悚,悬疑,犯罪",7.6
蒸发太平洋,2016,01,35.012,周文武贝,"布兰登·罗斯,张雨绮,王盛德,王阳明,廖碧儿","动作,冒险,科幻",5.7
那年夏天你去了哪里,2016,12,34.665,周隼,"宋佳,林家栋,颜卓灵,胡歌,陈观泰","悬疑,犯罪",7.3
年兽大作战,2016,02,34.42,张扬,"雷佳音,周冬雨,陈赫,陶虹,郭涛","喜剧,动画,奇幻",8.6
我的新野蛮女友,2016,04,34.129,赵根植,"车太贤,宋茜,裴晟祐,藤井美菜,崔镇浩","喜剧,爱情",7.0
勇士,2016,10,33.181,宁海强,"李东学,聂远,于小伟,宋佳伦,徐洪浩","历史,战争,动作",8.7
夜孔雀,2016,05,33.132,戴思杰,"刘亦菲,刘烨,余少群,黎明,黄启富","剧情,爱情",6.5
大唐玄奘,2016,04,32.98,霍建起,"黄晓明,蒲巴甲,徐峥,罗晋,谭凯","剧情,历史",7.6
名侦探柯南：纯黑的恶梦,2016,11,31.035,静野孔文,"高山南,天海祐希,林原惠美,山崎和佳奈,小山力也","动画,悬疑",8.6
火海凌云,2016,08,30.764,"尼古拉·列别捷夫,尼古拉·列别捷夫","丹尼拉·科兹洛夫斯基,弗拉基米尔·马什科夫,阿格尼·格鲁迪特,谢尔盖·科姆珀,凯特丽娜·斯皮茨","剧情,惊悚,冒险,灾难",8.5
间谍同盟,2016,11,30.250999999999998,罗伯特·泽米吉斯,"布拉德·皮特,玛丽昂·歌迪亚,马修·古迪,杰瑞德·哈里斯,丽兹·卡潘","爱情,动作,战争",8.3
刑警兄弟,2016,04,30.243000000000002,"Peter Chih,戚家基,曾志伟","钱嘉乐,林伟,洪天明,蔡慧欣,张嘉汶","喜剧,动作",8.4
谍影特工,2016,03,29.509,罗杰·唐纳森,"皮尔斯·布鲁斯南,欧嘉·柯瑞兰寇,卢克·布雷西,伊莉萨·泰勒-科特尔,卡特琳娜·斯柯松","动作,惊悚,犯罪",8.3
恶人报喜,2016,01,27.526,谷德昭,"吴镇宇,郑中基,江疏影,余安安,曾国祥",喜剧,8.1
一切都好,2016,01,26.205,张猛,"张国立,姚晨,窦骁,叶一云,于越","剧情,喜剧,家庭",7.9
樱桃小丸子：来自意大利的少年,2016,09,25.84,高木淳,"鳕子,屋良有作,岛田敏,水谷优子,渡边菜生子","喜剧,动画,家庭",8.3
精灵王座,2016,08,25.089000000000002,宋岳峰,"王梓,沈达威,陶典,赵路,季冠霖","动画,冒险,奇幻",8.7
整形师·脸,2016,05,23.745,黄军,"浦蒲,李雯雯,方慧,刘天佐,刘冉冉","惊悚,悬疑",6.8
地心营救,2016,03,23.416,派翠西亚·里根,"安东尼奥·班德拉斯,罗德里戈·桑托罗,朱丽叶·比诺什,詹姆斯·布洛林,卢·戴蒙德·菲利普斯","剧情,历史,传记",8.2
疯狂丑小鸭,2016,10,23.391,"郑成峰,蒋叶峰","王雪沁,杨进,张洋,唐泽宗,吴凡","动画,冒险",8.0
蜡笔小新：梦境世界大突击,2016,11,22.425,高桥涉,"矢岛晶子,楢桥美纪,藤原启治,兴梠里美,吉濑美智子","喜剧,动画",8.5
冒牌卧底,2016,12,22.267,唐旭,"潘粤明,常远,吴樾,谭凯,林鹏","喜剧,犯罪,冒险",7.1
阿里巴巴2所罗门封印,2016,04,22.033,郑成峰,"丁妍,叶芳,杨进,孙科,张洋","喜剧,动画,冒险",7.3
暗杀游戏,2016,10,21.038,萨里·奥德赛耶,"瓦蒂姆·提萨拉提,维奥莱塔·吉特孟斯塔雅,韦尼亚明·斯梅霍夫,维克多·维尔比斯基,安德烈·查多夫","动作,惊悚,科幻",5.9
太空熊猫英雄归来,2016,04,21.017,郑成峰,"丁妍,王亚林,叶芳,王雪沁,雪菜","动画,喜剧,科幻",8.0
妄想症,2016,05,20.953000000000003,彭发,"周柏豪,安琥,洪辰,程媛媛,洪天明","恐怖,惊悚,悬疑",5.8
一句顶一万句,2016,11,20.88,刘雨霖,"毛孩,李倩,刘蓓,范伟,李诺诺",剧情,7.6
超能太阳鸭,2016,07,20.032,维克多·拉基索夫,"王栎鑫,陈思,迈克尔·格罗斯,杰西·科尔蒂,马克·戴卡洛","喜剧,动画,冒险",8.1
废柴特工,2016,04,19.865,尼玛·诺里扎德,"克里斯汀·斯图尔特,杰西·艾森伯格,托弗·戈瑞斯,康妮·布里登,约翰·雷吉扎莫","喜剧,动作",7.7
麦兜·饭宝奇兵,2016,09,18.93,谢立文,"大汪,张正中,金刚,孙小妞,彭博","动画,喜剧,冒险",7.8
铠甲勇士捕王,2016,10,18.56,郑国伟,"赖艺,王畅唱,曲澔濬,于小凌,戴鑫龙","奇幻,冒险,动作",8.4
谎言西西里,2016,08,18.051,林育贤,"李准基,周冬雨,阮经天,邢佳栋,柳善",爱情,7.1
托马斯和朋友们：多多岛之迷失宝藏,2016,02,17.925,大卫·斯特登,"埃迪·雷德梅恩,杰米·坎贝尔·鲍尔,约翰·赫特,奥莉薇娅·柯尔曼,威廉·霍普","动画,家庭",8.4
宾虚,2016,10,17.448,提莫·贝克曼贝托夫,"杰克·休斯顿,托比·凯贝尔,罗德里戈·桑托罗,阿耶莱特·祖里尔,摩根·弗里曼","冒险,剧情,历史",7.8
爱情麻辣烫之情定终身,2016,03,17.302,"肖飞,征长张","何润东,秦昊,周一围,张梓琳,田沅","剧情,爱情",7.9
阿拉丁与神灯,2016,11,16.932000000000002,亚瑟·邦扎康,"凯文·亚当斯,让-保罗·卢弗,凡妮莎·吉德,奥黛丽·拉米,亚瑟·邦扎康","喜剧,爱情",7.4
灵偶契约,2016,04,16.864,威廉·布伦特·贝尔,"劳伦·科汉,鲁珀特·伊文斯,黛安娜·哈卡索,詹姆斯·罗素,本·罗伯森","恐怖,惊悚,悬疑",7.7
笨贼别跑,2016,03,16.771,雷金克,"彭波,李添诺,董向荣,李玉飞,董怡君","动作,喜剧,古装",5.2
少年,2016,12,15.878,杨树鹏,"欧豪,张译,余男,郭晓东,刘天佐","悬疑,犯罪",7.7
你好，疯子！,2016,12,15.663,饶晓志,"万茜,周一围,王自健,金士杰,李虹辰","剧情,喜剧,悬疑",7.7
极速之巅,2016,12,15.542,伊兰·克里维,"尼古拉斯·霍尔特,菲丽希缇·琼斯,安东尼·霍普金斯,本·金斯利,克里斯蒂安·佩德森","动作,犯罪",7.8
海洋之歌,2016,08,15.489,汤姆·摩尔,"大卫·罗尔,布莱丹·格里森,丽莎·汉尼根,菲奥纽拉·弗拉纳根,露西·奥康奈尔","动画,冒险,奇幻",9.0
