name,year,month,boxfile,director,actor,genre,score
红海行动,2018,02,3650.0,林超贤,"张译,黄景瑜,海清,杜江,蒋璐霞","剧情,动作",9.4
唐人街探案2,2018,02,3397.0,陈思诚,"王宝强,刘昊然,肖央,刘承羽,尚语贤","喜剧,动作,悬疑",9.0
我不是药神,2018,07,3099.0,文牧野,"徐峥,周一围,王传君,谭卓,章宇","剧情,喜剧",9.6
西虹市首富,2018,07,2547.0,"闫非,彭大魔","沈腾,宋芸桦,张一鸣,张晨光,常远",喜剧,9.2
复仇者联盟3：无限战争,2018,05,2390.0,"安东尼·罗素,乔·罗素","小罗伯特·唐尼,克里斯·海姆斯沃斯,马克·鲁法洛,克里斯·埃文斯,斯嘉丽·约翰逊","动作,冒险,科幻",8.9
捉妖记2,2018,02,2237.0,许诚毅,"梁朝伟,白百何,井柏然,李宇春,杨祐宁","喜剧,奇幻",8.1
毒液：致命守护者,2018,11,1859.0,鲁本·弗雷斯彻,"汤姆·哈迪,米歇尔·威廉姆斯,里兹·阿迈德,斯科特·黑兹,瑞德·斯科特","动作,惊悚,科幻",9.2
侏罗纪世界2,2018,06,1695.0,胡安·安东尼奥·巴亚纳,"克里斯·帕拉特,布莱丝·达拉斯·霍华德,泰德·拉文,托比·琼斯,贾斯蒂斯·史密斯","动作,冒险,科幻",8.6
头号玩家,2018,03,1396.0,史蒂文·斯皮尔伯格,"泰伊·谢里丹,奥利维亚·库克,本·门德尔森,丽娜·维特,T·J·米勒","动作,冒险,科幻",9.0
